"id_bloqueio_cliente","id_cliente","id_tipo_bloqueio_cliente","dt_bloqueio","dt_desbloqueio","fl_liberado","dt_vencimento_fatura"
82384,30853,3,2023-08-13,,N,
79549,30853,2,2023-06-13,2023-08-13,S,2023-06-10
77913,30853,2,2023-05-13,2023-05-23,S,2023-05-10
58962,30862,2,2022-04-13,2022-04-20,S,2022-04-10
82252,30862,2,2023-08-13,2023-08-15,S,2023-08-10
75260,30862,2,2023-03-13,2023-03-17,S,2023-03-10
76420,30862,2,2023-04-13,2023-04-15,S,2023-04-10
69113,30862,2,2022-11-13,2022-12-02,S,2022-11-10
63572,30869,9,2022-07-13,2022-09-13,S,2022-07-10
66431,30869,3,2022-09-13,,N,
64364,30874,9,2022-07-28,2022-09-28,S,2022-07-25
67273,30874,3,2022-09-28,,N,
55545,30877,3,2021-12-15,,N,
53904,30877,9,2021-10-15,2021-12-15,S,2021-10-05
51205,30877,2,2021-06-15,2021-06-23,S,2021-06-05
50477,30877,2,2021-05-15,2021-05-19,S,2021-05-05
75368,30879,3,2023-03-13,,N,
70552,30879,2,2022-12-13,2022-12-19,S,2022-12-10
72029,30879,2,2023-01-13,2023-03-13,S,2023-01-10
54502,30884,9,2021-11-04,2022-01-04,S,2021-10-25
52370,30884,2,2021-08-04,2021-08-24,S,2021-07-25
56263,30884,3,2022-01-04,,N,
50268,30884,2,2021-05-05,2021-05-22,S,2021-04-25
56573,30887,3,2022-01-20,,N,
54915,30887,9,2021-11-20,2022-01-20,S,2021-11-10
57570,30890,2,2022-02-25,2022-03-12,S,2022-02-15
61178,30890,2,2022-05-18,2022-06-06,S,2022-05-15
82434,30890,2,2023-08-18,,N,2023-08-15
79772,30890,2,2023-06-18,2023-07-19,S,2023-06-15
77108,30890,2,2023-04-18,2023-04-20,S,2023-04-15
74156,30890,2,2023-02-18,2023-03-03,S,2023-02-15
72582,30890,2,2023-01-18,2023-01-27,S,2023-01-15
63791,30890,2,2022-07-18,2022-07-28,S,2022-07-15
65214,30890,2,2022-08-18,2022-09-07,S,2022-08-15
49603,30892,9,2021-04-04,2021-06-04,S,2021-03-25
51149,30892,3,2021-06-04,,N,
59421,30895,2,2022-04-18,2022-04-20,S,2022-04-15
71044,30895,2,2022-12-18,2023-01-26,S,2022-12-15
78602,30895,3,2023-05-18,,N,
75531,30895,2,2023-03-18,2023-05-18,S,2023-03-15
66509,30895,2,2022-09-18,2022-09-21,S,2022-09-15
65215,30895,2,2022-08-18,2022-08-19,S,2022-08-15
68132,30895,2,2022-10-18,2022-11-17,S,2022-10-15
64365,30896,9,2022-07-28,2022-09-28,S,2022-07-25
62841,30896,2,2022-06-28,2022-07-01,S,2022-06-25
67274,30896,3,2022-09-28,,N,
57637,30897,3,2022-02-25,,N,
55890,30897,9,2021-12-25,2022-02-25,S,2021-12-15
50858,30897,2,2021-05-25,2021-06-21,S,2021-05-15
52611,30898,2,2021-08-20,2021-08-30,S,2021-08-10
49875,30898,2,2021-04-20,2021-04-21,S,2021-04-10
55372,30899,2,2021-12-05,2021-12-11,S,2021-11-25
58891,30900,2,2022-04-08,2022-04-13,S,2022-04-05
79271,30900,3,2023-06-08,,N,
76312,30900,2,2023-04-08,2023-06-08,S,2023-04-05
73426,30900,2,2023-02-08,2023-03-08,S,2023-02-05
65905,30900,2,2022-09-08,2022-09-09,S,2022-09-05
64522,30900,2,2022-08-08,2022-08-09,S,2022-08-05
68829,30900,2,2022-11-08,2022-12-07,S,2022-11-05
59983,30901,3,2022-04-27,2023-05-19,S,
57328,30901,9,2022-02-20,2022-04-27,S,2022-02-10
54071,30901,2,2021-10-20,2021-11-06,S,2021-10-10
52612,30901,2,2021-08-20,2021-09-01,S,2021-08-10
49876,30901,2,2021-04-20,2021-05-03,S,2021-04-10
51297,30901,2,2021-06-20,2021-07-12,S,2021-06-10
49207,30901,2,2021-03-20,2021-03-22,S,2021-03-10
78627,30901,5,2023-05-19,,N,
57571,30909,2,2022-02-25,2022-03-07,S,2022-02-15
62473,30909,2,2022-06-18,2022-07-07,S,2022-06-15
50128,30909,2,2021-04-25,2021-05-20,S,2021-04-15
55045,30909,2,2021-11-25,2021-11-30,S,2021-11-15
51531,30909,2,2021-06-25,2021-08-21,S,2021-06-15
82435,30909,2,2023-08-18,,N,2023-08-15
81319,30909,2,2023-07-18,2023-07-20,S,2023-07-15
79773,30909,2,2023-06-18,2023-06-19,S,2023-06-15
77109,30909,2,2023-04-18,2023-04-23,S,2023-04-15
71045,30909,2,2022-12-18,2022-12-19,S,2022-12-15
72583,30909,2,2023-01-18,2023-01-20,S,2023-01-15
75532,30909,2,2023-03-18,2023-03-21,S,2023-03-15
55525,30910,9,2021-12-15,2022-02-15,S,2021-12-05
57236,30910,3,2022-02-15,2023-04-12,S,
76392,30910,5,2023-04-12,,N,
60310,30916,2,2022-04-28,2022-05-02,S,2022-04-25
64366,30916,9,2022-07-28,2022-09-28,S,2022-07-25
61470,30916,2,2022-05-28,2022-06-03,S,2022-05-25
62842,30916,2,2022-06-28,2022-07-05,S,2022-06-25
67276,30916,3,2022-09-28,,N,
56906,30917,3,2022-01-30,2022-06-14,S,
62295,30917,5,2022-06-14,,N,
55206,30917,9,2021-11-30,2022-01-30,S,2021-11-20
51659,30917,2,2021-06-30,2021-07-04,S,2021-06-20
50987,30917,2,2021-05-30,2021-06-01,S,2021-05-20
57572,30920,2,2022-02-25,2022-03-16,S,2022-02-15
55891,30920,2,2021-12-25,2022-01-05,S,2021-12-15
59422,30920,2,2022-04-18,2022-04-19,S,2022-04-15
53543,30920,2,2021-09-25,2021-10-12,S,2021-09-15
79774,30920,2,2023-06-18,2023-06-29,S,2023-06-15
78379,30920,2,2023-05-18,2023-05-26,S,2023-05-15
77110,30920,2,2023-04-18,2023-04-28,S,2023-04-15
71046,30920,2,2022-12-18,2022-12-22,S,2022-12-15
72584,30920,2,2023-01-18,2023-01-25,S,2023-01-15
69395,30920,2,2022-11-18,2022-11-20,S,2022-11-15
65237,30920,2,2022-08-18,2022-08-19,S,2022-08-15
68133,30920,2,2022-10-18,2022-10-20,S,2022-10-15
58332,30921,3,2022-03-20,,N,
55643,30921,9,2021-12-20,2022-03-20,S,2021-12-10
56088,30929,3,2021-12-30,2022-07-20,S,
54377,30929,9,2021-10-30,2021-12-30,S,2021-10-20
63981,30929,5,2022-07-20,,N,
60311,30930,2,2022-04-28,2022-05-18,S,2022-04-25
65770,30930,2,2022-08-28,2022-09-08,S,2022-08-25
64367,30930,2,2022-07-28,2022-08-06,S,2022-07-25
56110,30930,2,2022-01-04,2022-01-21,S,2021-12-25
54511,30930,2,2021-11-04,2021-11-05,S,2021-10-25
55373,30930,2,2021-12-05,2021-12-06,S,2021-11-25
77436,30930,2,2023-04-28,2023-05-13,S,2023-04-25
75996,30930,2,2023-03-28,2023-04-08,S,2023-03-25
73134,30930,2,2023-01-28,2023-02-18,S,2023-01-25
69913,30930,2,2022-11-28,2022-12-17,S,2022-11-25
68697,30930,2,2022-10-28,2022-11-07,S,2022-10-25
66976,30930,2,2022-09-28,2022-10-07,S,2022-09-25
52446,30934,3,2021-08-04,2023-01-19,S,
51077,30934,9,2021-06-04,2021-08-04,S,2021-05-25
72760,30934,5,2023-01-19,,N,
51532,30935,2,2021-06-25,2021-06-29,S,2021-06-15
49604,30943,2,2021-04-04,2021-04-19,S,2021-03-25
52449,30943,3,2021-08-04,,N,
51078,30943,9,2021-06-04,2021-08-04,S,2021-05-25
53544,30945,9,2021-09-25,2021-11-25,S,2021-09-15
55143,30945,3,2021-11-25,,N,
57329,30946,2,2022-02-20,2022-04-08,S,2022-02-10
51298,30946,2,2021-06-20,2021-07-01,S,2021-06-10
75261,30946,2,2023-03-13,2023-03-16,S,2023-03-10
70553,30946,2,2022-12-13,2022-12-20,S,2022-12-10
58963,30947,2,2022-04-13,2022-05-19,S,2022-04-10
64977,30947,3,2022-08-13,,N,
61993,30947,9,2022-06-13,2022-08-13,S,2022-06-10
64368,30948,9,2022-07-28,2022-09-28,S,2022-07-25
67277,30948,3,2022-09-28,,N,
61994,30951,2,2022-06-13,2022-06-20,S,2022-06-10
81905,30954,2,2023-08-08,2023-08-14,S,2023-08-05
76313,30954,2,2023-04-08,2023-04-09,S,2023-04-05
70406,30954,2,2022-12-08,2022-12-09,S,2022-12-05
74830,30954,2,2023-03-08,2023-03-12,S,2023-03-05
77808,30954,2,2023-05-08,2023-05-09,S,2023-05-05
68830,30954,2,2022-11-08,2022-11-09,S,2022-11-05
61179,30955,2,2022-05-18,2022-05-19,S,2022-05-15
77175,30955,3,2023-04-18,,N,
71047,30955,2,2022-12-18,2023-01-28,S,2022-12-15
74157,30955,2,2023-02-18,2023-04-18,S,2023-02-15
69396,30955,2,2022-11-18,2022-11-21,S,2022-11-15
66510,30955,2,2022-09-18,2022-09-21,S,2022-09-15
63792,30955,2,2022-07-18,2022-07-19,S,2022-07-15
75262,30956,2,2023-03-13,2023-04-10,S,2023-03-10
66216,30956,2,2022-09-13,2022-10-10,S,2022-09-10
70554,30961,2,2022-12-13,2022-12-22,S,2022-12-10
59990,30964,3,2022-04-27,,N,
57330,30964,9,2022-02-20,2022-04-27,S,2022-02-10
80854,30971,2,2023-07-13,2023-07-14,S,2023-07-10
57732,30972,2,2022-03-02,2022-03-11,S,2022-02-20
62635,30972,2,2022-06-23,2022-07-07,S,2022-06-20
55207,30972,2,2021-11-30,2021-12-03,S,2021-11-20
49877,30972,2,2021-04-20,2021-04-24,S,2021-04-10
51299,30972,2,2021-06-20,2021-06-21,S,2021-06-10
75836,30972,2,2023-03-23,2023-04-02,S,2023-03-20
78775,30972,2,2023-05-23,2023-06-19,S,2023-05-20
77268,30972,2,2023-04-23,2023-05-04,S,2023-04-20
81380,30972,2,2023-07-23,2023-08-19,S,2023-07-20
74258,30972,2,2023-02-23,2023-02-28,S,2023-02-20
72809,30972,2,2023-01-23,2023-01-29,S,2023-01-20
58239,30973,9,2022-03-20,2022-05-13,S,2022-03-10
60936,30973,3,2022-05-13,,N,
81799,30976,2,2023-07-28,2023-08-03,S,2023-07-25
80256,30976,2,2023-06-28,2023-07-04,S,2023-06-25
77437,30976,2,2023-04-28,2023-05-03,S,2023-04-25
75997,30976,2,2023-03-28,2023-04-01,S,2023-03-25
58240,30981,2,2022-03-20,2022-04-01,S,2022-03-10
56474,30981,2,2022-01-20,2022-02-01,S,2022-01-10
61180,30989,2,2022-05-18,2022-05-25,S,2022-05-15
65238,30989,2,2022-08-18,2022-08-20,S,2022-08-15
49605,30992,9,2021-04-04,2021-06-04,S,2021-03-25
51151,30992,3,2021-06-04,2022-06-13,S,
61860,30992,5,2022-06-13,,N,
79550,30993,2,2023-06-13,2023-06-16,S,2023-06-10
75285,30993,2,2023-03-13,2023-03-16,S,2023-03-10
77940,30993,2,2023-05-13,2023-05-17,S,2023-05-10
80855,30993,2,2023-07-13,2023-07-15,S,2023-07-10
72044,30993,2,2023-01-13,2023-01-18,S,2023-01-10
58384,30996,2,2022-03-25,2022-04-09,S,2022-03-15
61181,30996,2,2022-05-18,2022-06-04,S,2022-05-15
71274,30996,3,2022-12-18,2022-12-31,S,
71801,30996,5,2022-12-31,2023-01-03,S,
63793,30996,2,2022-07-18,2022-09-07,S,2022-07-15
68134,30996,2,2022-10-18,2022-12-18,S,2022-10-15
50697,31002,2,2021-05-20,2021-06-08,S,2021-05-10
49208,31002,2,2021-03-20,2021-04-14,S,2021-03-10
76314,31002,2,2023-04-08,2023-04-10,S,2023-04-05
71881,31002,2,2023-01-08,2023-01-11,S,2023-01-05
77809,31002,2,2023-05-08,2023-05-11,S,2023-05-05
68831,31002,2,2022-11-08,2022-11-09,S,2022-11-05
58970,31006,9,2022-04-13,2022-06-13,S,2022-04-10
57331,31006,2,2022-02-20,2022-03-18,S,2022-02-10
52613,31006,2,2021-08-20,2021-08-25,S,2021-08-10
62276,31006,3,2022-06-13,2022-07-09,S,
63235,31006,5,2022-07-09,,N,
62636,31012,9,2022-06-23,2022-08-23,S,2022-06-20
65488,31012,3,2022-08-23,2023-06-30,S,
59807,31012,2,2022-04-23,2022-05-16,S,2022-04-20
80563,31012,5,2023-06-30,,N,
65771,31013,2,2022-08-28,2022-09-01,S,2022-08-25
81800,31013,2,2023-07-28,2023-08-05,S,2023-07-25
80257,31013,2,2023-06-28,2023-07-01,S,2023-06-25
77438,31013,2,2023-04-28,2023-05-13,S,2023-04-25
75998,31013,2,2023-03-28,2023-03-31,S,2023-03-25
73135,31013,2,2023-01-28,2023-02-11,S,2023-01-25
69914,31013,2,2022-11-28,2022-12-02,S,2022-11-25
66977,31013,2,2022-09-28,2022-11-05,S,2022-09-25
49402,31014,9,2021-03-25,2021-05-25,S,2021-03-15
50923,31014,3,2021-05-25,,N,
57573,31017,2,2022-02-25,2022-03-04,S,2022-02-15
62474,31017,2,2022-06-18,2022-07-15,S,2022-06-15
50129,31017,2,2021-04-25,2021-05-01,S,2021-04-15
53545,31017,2,2021-09-25,2021-10-05,S,2021-09-15
55046,31017,2,2021-11-25,2021-12-14,S,2021-11-15
52130,31017,2,2021-07-25,2021-07-26,S,2021-07-15
71048,31017,2,2022-12-18,2022-12-27,S,2022-12-15
72585,31017,2,2023-01-18,2023-02-14,S,2023-01-15
78603,31017,3,2023-05-18,,N,
75533,31017,2,2023-03-18,2023-05-18,S,2023-03-15
68135,31017,2,2022-10-18,2022-11-16,S,2022-10-15
62637,31026,2,2022-06-23,2022-07-03,S,2022-06-20
56872,31026,2,2022-01-30,2022-02-19,S,2022-01-20
59808,31026,2,2022-04-23,2022-04-25,S,2022-04-20
56029,31026,2,2021-12-30,2022-01-02,S,2021-12-20
52239,31026,2,2021-07-30,2021-08-03,S,2021-07-20
68261,31026,2,2022-10-23,2022-12-23,S,2022-10-20
71460,31026,3,2022-12-23,,N,
64007,31026,2,2022-07-23,2022-09-17,S,2022-07-20
58241,31029,2,2022-03-20,2022-04-04,S,2022-03-10
76840,31029,3,2023-04-13,,N,
73618,31029,2,2023-02-13,2023-04-13,S,2023-02-10
72045,31029,2,2023-01-13,2023-01-14,S,2023-01-10
64584,31029,2,2022-08-13,2022-10-10,S,2022-08-10
61995,31029,2,2022-06-13,2022-07-21,S,2022-06-10
62475,31033,2,2022-06-18,2022-06-21,S,2022-06-15
59423,31033,2,2022-04-18,2022-04-21,S,2022-04-15
61182,31033,2,2022-05-18,2022-05-24,S,2022-05-15
52451,31039,3,2021-08-04,,N,
51079,31039,9,2021-06-04,2021-08-04,S,2021-05-25
49403,31045,2,2021-03-25,2021-04-12,S,2021-03-15
50859,31045,2,2021-05-25,2021-06-04,S,2021-05-15
54316,31045,3,2021-10-25,2021-11-11,S,
52801,31045,9,2021-08-25,2021-10-25,S,2021-08-15
54611,31045,5,2021-11-11,,N,
53795,31048,9,2021-10-05,2021-12-05,S,2021-09-25
55460,31048,3,2021-12-05,,N,
52376,31048,2,2021-08-04,2021-08-10,S,2021-07-25
50860,31054,2,2021-05-25,2021-05-29,S,2021-05-15
53674,31056,9,2021-09-30,2021-11-30,S,2021-09-20
55246,31056,3,2021-11-30,,N,
56987,31059,2,2022-02-04,2022-02-18,S,2022-01-25
60312,31059,2,2022-04-28,2022-05-02,S,2022-04-25
64369,31059,2,2022-07-28,2022-08-01,S,2022-07-25
61471,31059,2,2022-05-28,2022-06-01,S,2022-05-25
55374,31059,2,2021-12-05,2021-12-11,S,2021-11-25
75999,31059,2,2023-03-28,2023-05-28,S,2023-03-25
74466,31059,2,2023-02-28,2023-03-01,S,2023-02-25
79130,31059,3,2023-05-28,,N,
71561,31059,2,2022-12-28,2023-01-20,S,2022-12-25
62843,31059,2,2022-06-28,2022-07-05,S,2022-06-25
68698,31059,2,2022-10-28,2022-11-06,S,2022-10-25
56988,31061,2,2022-02-04,2022-02-07,S,2022-01-25
60313,31061,2,2022-04-28,2022-05-05,S,2022-04-25
56111,31061,2,2022-01-04,2022-01-05,S,2021-12-25
58706,31061,2,2022-04-04,2022-04-05,S,2022-03-25
57872,31061,2,2022-03-07,2022-03-09,S,2022-02-25
65772,31065,2,2022-08-28,2022-08-31,S,2022-08-25
81801,31065,2,2023-07-28,2023-08-04,S,2023-07-25
62638,31068,2,2022-06-23,2022-06-24,S,2022-06-20
59809,31068,2,2022-04-23,2022-04-27,S,2022-04-20
78776,31068,2,2023-05-23,2023-05-28,S,2023-05-20
77269,31068,2,2023-04-23,2023-04-28,S,2023-04-20
81383,31068,2,2023-07-23,2023-07-27,S,2023-07-20
80154,31068,2,2023-06-23,2023-06-26,S,2023-06-20
74259,31068,2,2023-02-23,2023-02-28,S,2023-02-20
66850,31068,2,2022-09-23,2022-09-29,S,2022-09-20
62639,31072,2,2022-06-23,2022-07-10,S,2022-06-20
56873,31072,2,2022-01-30,2022-02-10,S,2022-01-20
52964,31072,2,2021-08-30,2021-09-10,S,2021-08-20
58564,31072,2,2022-03-30,2022-04-10,S,2022-03-20
55208,31072,2,2021-11-30,2021-12-03,S,2021-11-20
82436,31072,2,2023-08-18,,N,2023-08-15
79775,31072,2,2023-06-18,2023-07-12,S,2023-06-15
70407,31072,2,2022-12-08,2022-12-23,S,2022-12-05
74831,31072,2,2023-03-08,2023-03-11,S,2023-03-05
77810,31072,2,2023-05-08,2023-05-13,S,2023-05-05
65433,31072,2,2022-08-23,2022-09-29,S,2022-08-20
56989,31073,2,2022-02-04,2022-02-26,S,2022-01-25
60314,31073,9,2022-04-28,2022-06-28,S,2022-04-25
64549,31073,5,2022-08-11,,N,
58707,31073,2,2022-04-04,2022-04-08,S,2022-03-25
55375,31073,2,2021-12-05,2021-12-15,S,2021-11-25
52377,31073,2,2021-08-04,2021-08-11,S,2021-07-25
51080,31073,2,2021-06-04,2021-06-07,S,2021-05-25
63084,31073,3,2022-06-28,2022-08-11,S,
52453,31079,3,2021-08-04,,N,
51081,31079,9,2021-06-04,2021-08-04,S,2021-05-25
57144,31081,3,2022-02-04,2022-12-03,S,
55376,31081,9,2021-12-05,2022-02-04,S,2021-11-25
70302,31081,5,2022-12-03,2023-01-12,S,
63159,31085,5,2022-07-06,,N,
50861,31085,2,2021-05-25,2021-05-28,S,2021-05-15
53546,31085,2,2021-09-25,2021-10-21,S,2021-09-15
52802,31085,2,2021-08-25,2021-08-28,S,2021-08-15
55047,31085,9,2021-11-25,2022-01-25,S,2021-11-15
56773,31085,3,2022-01-25,2022-07-06,S,
51533,31085,2,2021-06-25,2021-07-02,S,2021-06-15
65773,31087,9,2022-08-28,2022-10-28,S,2022-08-25
54512,31087,2,2021-11-04,2021-11-06,S,2021-10-25
55377,31087,2,2021-12-05,2021-12-11,S,2021-11-25
50275,31087,2,2021-05-05,2021-05-11,S,2021-04-25
68748,31087,3,2022-10-28,,N,
54318,31089,3,2021-10-25,2022-06-03,S,
52803,31089,9,2021-08-25,2021-10-25,S,2021-08-15
61737,31089,5,2022-06-03,,N,
73940,31090,3,2023-02-13,,N,
70555,31090,2,2022-12-13,2023-02-13,S,2022-12-10
52454,31092,3,2021-08-04,,N,
51082,31092,9,2021-06-04,2021-08-04,S,2021-05-25
56284,31095,5,2022-01-11,,N,
52055,31095,3,2021-07-20,2022-01-11,S,
50698,31095,9,2021-05-20,2021-07-20,S,2021-05-10
49209,31095,2,2021-03-20,2021-04-05,S,2021-03-10
56907,31098,3,2022-01-30,2023-05-03,S,
55209,31098,9,2021-11-30,2022-01-30,S,2021-11-20
51660,31098,2,2021-06-30,2021-08-30,S,2021-06-20
77752,31098,5,2023-05-03,,N,
64370,31100,2,2022-07-28,2022-08-25,S,2022-07-25
53806,31100,2,2021-10-05,2021-10-08,S,2021-09-25
57873,31100,2,2022-03-07,2022-03-17,S,2022-02-25
54513,31100,2,2021-11-04,2021-11-06,S,2021-10-25
52378,31100,2,2021-08-04,2021-08-09,S,2021-07-25
53098,31100,2,2021-09-04,2021-09-07,S,2021-08-25
80529,31100,3,2023-06-28,,N,
77439,31100,2,2023-04-28,2023-06-28,S,2023-04-25
73136,31100,2,2023-01-28,2023-02-18,S,2023-01-25
69915,31100,2,2022-11-28,2022-12-22,S,2022-11-25
61472,31107,2,2022-05-28,2022-06-10,S,2022-05-25
62578,31108,3,2022-06-18,2022-07-11,S,
56684,31108,2,2022-01-25,2022-03-15,S,2022-01-15
59424,31108,9,2022-04-18,2022-06-18,S,2022-04-15
53547,31108,2,2021-09-25,2021-10-16,S,2021-09-15
52804,31108,2,2021-08-25,2021-08-28,S,2021-08-15
55048,31108,2,2021-11-25,2021-12-21,S,2021-11-15
52131,31108,2,2021-07-25,2021-07-31,S,2021-07-15
63238,31108,5,2022-07-11,,N,
53136,31111,3,2021-09-04,,N,
51755,31111,9,2021-07-05,2021-09-04,S,2021-06-25
62476,31116,2,2022-06-18,2022-07-11,S,2022-06-15
56685,31116,2,2022-01-25,2022-02-17,S,2022-01-15
58385,31116,2,2022-03-25,2022-03-31,S,2022-03-15
59425,31116,2,2022-04-18,2022-05-02,S,2022-04-15
52132,31116,2,2021-07-25,2021-08-01,S,2021-07-15
66511,31116,2,2022-09-18,2022-11-18,S,2022-09-15
69663,31116,3,2022-11-18,,N,
64371,31117,2,2022-07-28,2022-08-01,S,2022-07-25
66978,31117,2,2022-09-28,2022-11-28,S,2022-09-25
70250,31117,3,2022-11-28,,N,
57639,31120,3,2022-02-25,,N,
55900,31120,9,2021-12-25,2022-02-25,S,2021-12-15
53548,31120,2,2021-09-25,2021-10-20,S,2021-09-15
61301,31121,2,2022-05-23,2022-05-25,S,2022-05-20
59810,31121,2,2022-04-23,2022-04-26,S,2022-04-20
50217,31121,2,2021-04-30,2021-05-03,S,2021-04-20
75837,31121,2,2023-03-23,2023-03-27,S,2023-03-20
78777,31121,2,2023-05-23,2023-05-25,S,2023-05-20
77270,31121,2,2023-04-23,2023-04-25,S,2023-04-20
81384,31121,2,2023-07-23,2023-07-24,S,2023-07-20
80156,31121,2,2023-06-23,2023-06-28,S,2023-06-20
74260,31121,2,2023-02-23,2023-02-25,S,2023-02-20
66854,31121,2,2022-09-23,2022-10-04,S,2022-09-20
68268,31121,2,2022-10-23,2022-10-27,S,2022-10-20
64008,31121,2,2022-07-23,2022-07-26,S,2022-07-20
65434,31121,2,2022-08-23,2022-08-26,S,2022-08-20
73137,31126,2,2023-01-28,2023-02-07,S,2023-01-25
71562,31126,2,2022-12-28,2023-01-02,S,2022-12-25
57763,31129,2,2022-02-25,2022-03-06,S,2022-02-15
57574,31129,2,2022-02-25,2022-03-05,S,2022-02-15
62477,31129,2,2022-06-18,2022-06-25,S,2022-06-15
56686,31129,2,2022-01-25,2022-01-29,S,2022-01-15
59426,31129,2,2022-04-18,2022-05-19,S,2022-04-15
74173,31129,2,2023-02-18,2023-02-25,S,2023-02-15
75534,31129,2,2023-03-18,2023-04-07,S,2023-03-15
69397,31129,2,2022-11-18,2022-12-28,S,2022-11-15
66512,31129,2,2022-09-18,2022-10-20,S,2022-09-15
63794,31129,2,2022-07-18,2022-07-23,S,2022-07-15
77440,31133,2,2023-04-28,2023-06-24,S,2023-04-25
73138,31133,2,2023-01-28,2023-03-10,S,2023-01-25
57759,31136,3,2022-03-02,,N,
56030,31136,9,2021-12-30,2022-03-02,S,2021-12-20
70556,31137,2,2022-12-13,2022-12-14,S,2022-12-10
76444,31137,2,2023-04-13,2023-04-18,S,2023-04-10
70899,31139,3,2022-12-13,,N,
67759,31139,2,2022-10-13,2022-12-13,S,2022-10-10
61996,31139,2,2022-06-13,2022-06-27,S,2022-06-10
58971,31142,2,2022-04-13,2022-05-05,S,2022-04-10
55644,31142,2,2021-12-20,2022-01-04,S,2021-12-10
57332,31142,2,2022-02-20,2022-03-07,S,2022-02-10
51451,31142,2,2021-06-20,2021-06-22,S,2021-06-10
51300,31142,2,2021-06-20,2021-06-22,S,2021-06-10
50699,31142,2,2021-05-20,2021-05-22,S,2021-05-10
77941,31142,2,2023-05-13,2023-07-13,S,2023-05-10
81061,31142,3,2023-07-13,,N,
73619,31142,2,2023-02-13,2023-03-11,S,2023-02-10
70563,31142,2,2022-12-13,2023-01-02,S,2022-12-10
61997,31142,2,2022-06-13,2022-07-29,S,2022-06-10
68422,31144,3,2022-10-23,,N,
65435,31144,9,2022-08-23,2022-10-23,S,2022-08-20
58972,31145,2,2022-04-13,2022-05-06,S,2022-04-10
54082,31145,2,2021-10-20,2021-11-05,S,2021-10-10
49878,31145,2,2021-04-20,2021-04-29,S,2021-04-10
51416,31148,3,2021-06-20,2023-03-11,S,
49879,31148,9,2021-04-20,2021-06-20,S,2021-04-10
74875,31148,5,2023-03-11,,N,
49606,31151,2,2021-04-04,2021-04-09,S,2021-03-25
50276,31151,9,2021-05-05,2021-07-05,S,2021-04-25
51820,31151,3,2021-07-05,,N,
50700,31152,2,2021-05-20,2021-07-06,S,2021-05-10
55645,31154,2,2021-12-20,2021-12-21,S,2021-12-10
62478,31155,2,2022-06-18,2022-07-28,S,2022-06-15
61188,31155,2,2022-05-18,2022-05-19,S,2022-05-15
79776,31155,2,2023-06-18,2023-08-18,S,2023-06-15
78380,31155,2,2023-05-18,2023-05-24,S,2023-05-15
77111,31155,2,2023-04-18,2023-04-23,S,2023-04-15
82656,31155,3,2023-08-18,,N,
71049,31155,2,2022-12-18,2023-01-23,S,2022-12-15
75535,31155,2,2023-03-18,2023-03-30,S,2023-03-15
65239,31155,2,2022-08-18,2022-09-07,S,2022-08-15
68136,31155,2,2022-10-18,2022-11-04,S,2022-10-15
65812,31157,3,2022-08-28,,N,
61473,31157,2,2022-05-28,2022-06-08,S,2022-05-25
49607,31157,2,2021-04-04,2021-04-24,S,2021-03-25
62844,31157,9,2022-06-28,2022-08-28,S,2022-06-25
69136,31158,2,2022-11-13,2022-11-20,S,2022-11-10
67760,31158,2,2022-10-13,2022-10-16,S,2022-10-10
60315,31160,2,2022-04-28,2022-05-05,S,2022-04-25
65774,31160,2,2022-08-28,2022-10-07,S,2022-08-25
61474,31160,2,2022-05-28,2022-06-21,S,2022-05-25
58708,31160,2,2022-04-04,2022-04-09,S,2022-03-25
71766,31160,3,2022-12-28,,N,
68699,31160,2,2022-10-28,2022-12-28,S,2022-10-25
58973,31161,2,2022-04-13,2022-04-17,S,2022-04-10
63594,31161,2,2022-07-13,2022-07-18,S,2022-07-10
75370,31161,3,2023-03-13,,N,
70564,31161,2,2022-12-13,2022-12-16,S,2022-12-10
66229,31161,2,2022-09-13,2022-09-15,S,2022-09-10
72046,31161,2,2023-01-13,2023-03-13,S,2023-01-10
62479,31162,2,2022-06-18,2022-06-20,S,2022-06-15
72586,31162,2,2023-01-18,2023-01-20,S,2023-01-15
60778,31165,2,2022-05-13,2022-05-16,S,2022-05-10
82253,31165,2,2023-08-13,2023-08-20,S,2023-08-10
76445,31165,2,2023-04-13,2023-04-25,S,2023-04-10
69137,31165,2,2022-11-13,2022-11-14,S,2022-11-10
66230,31165,2,2022-09-13,2022-09-21,S,2022-09-10
64585,31165,2,2022-08-13,2022-08-15,S,2022-08-10
50478,31167,9,2021-05-15,2021-07-15,S,2021-05-05
51878,31167,3,2021-07-15,,N,
61302,31169,2,2022-05-23,2022-05-28,S,2022-05-20
62640,31169,2,2022-06-23,2022-06-24,S,2022-06-20
59811,31169,2,2022-04-23,2022-04-29,S,2022-04-20
58565,31169,2,2022-03-30,2022-04-01,S,2022-03-20
74403,31169,3,2023-02-23,,N,
71351,31169,2,2022-12-23,2023-02-23,S,2022-12-20
65436,31169,2,2022-08-23,2022-09-10,S,2022-08-20
64372,31173,2,2022-07-28,2022-07-30,S,2022-07-25
57874,31173,2,2022-03-07,2022-03-14,S,2022-02-25
54514,31173,2,2021-11-04,2021-11-26,S,2021-10-25
52379,31173,2,2021-08-04,2021-08-06,S,2021-07-25
